UTC Time at End of Hour,Net Generation (MW) from Hydropower and Pumped Storage,temp,dwpt,rhum,prcp,wdir,wspd,pres
2021-01-13 08:00:00,953.0,1.0,-0.9,87.0,0.0,230.0,11.2,1014.5
2021-01-13 09:00:00,952.0,0.0,-1.0,93.0,0.0,230.0,11.2,1013.8
2021-01-13 10:00:00,947.0,-1.0,-2.0,93.0,0.0,210.0,9.4,1012.9
2021-01-13 11:00:00,979.0,-1.0,-2.0,93.0,0.0,210.0,9.4,1012.7
2021-01-13 12:00:00,1509.0,-1.0,-2.0,93.0,0.0,225.0,10.8,1012.2
2021-01-13 13:00:00,2865.0,0.0,-2.1,86.0,0.0,220.0,13.0,1012.2
2021-01-13 14:00:00,2679.0,1.0,-0.9,87.0,0.0,210.0,13.0,1011.7
2021-01-13 15:00:00,2221.0,1.0,-0.9,87.0,0.0,180.0,5.4,1011.4
2021-01-13 16:00:00,1535.0,1.0,0.0,93.0,0.0,150.0,9.4,1010.7
2021-01-13 17:00:00,1087.0,1.0,0.0,93.0,0.0,130.0,9.4,1010.2
2021-01-13 18:00:00,1049.0,2.0,0.1,87.0,0.0,170.0,13.0,1009.0
2021-01-13 19:00:00,1042.0,2.0,1.0,93.0,0.0,140.0,16.6,1007.4
2021-01-13 20:00:00,1042.0,3.0,1.0,87.0,0.0,0.0,0.0,1006.5
2021-01-13 21:00:00,1045.0,3.0,1.0,87.0,0.0,130.0,16.6,1005.6
2021-01-13 22:00:00,1040.0,2.0,1.0,93.0,0.0,150.0,11.2,1005.5
2021-01-13 23:00:00,1107.0,2.0,0.1,87.0,0.0,150.0,11.2,1005.3
2021-01-14 00:00:00,1119.0,1.0,0.0,93.0,0.0,170.0,9.4,1004.6
2021-01-14 01:00:00,1119.0,1.0,-0.9,87.0,0.0,160.0,9.4,1004.1
2021-01-14 02:00:00,1119.0,0.0,-1.0,93.0,0.0,120.0,7.6,1004.0
2021-01-14 03:00:00,1117.0,-1.0,-1.0,100.0,0.0,170.0,7.6,1003.6
2021-01-14 04:00:00,1117.0,-1.0,-1.0,100.0,0.0,140.0,13.0,1003.0
2021-01-14 05:00:00,1029.0,-1.0,-1.0,100.0,0.0,160.0,7.6,1002.6
2021-01-14 06:00:00,998.0,-2.0,-2.0,100.0,0.0,170.0,7.6,1002.2
2021-01-14 07:00:00,998.0,-2.0,-2.0,100.0,0.0,180.0,7.6,1001.6
2021-01-14 08:00:00,997.0,-1.0,-1.0,100.0,0.0,180.0,7.6,1001.3
2021-01-14 09:00:00,988.0,0.0,0.0,100.0,0.0,150.0,9.4,1000.6
2021-01-14 10:00:00,987.0,0.0,0.0,100.0,0.0,180.0,13.0,999.7
2021-01-14 11:00:00,988.0,0.0,0.0,100.0,0.1,0.0,0.0,999.6
2021-01-14 12:00:00,1507.0,1.0,1.0,100.0,0.5,260.0,9.4,1000.1
2021-01-14 13:00:00,2655.0,0.0,0.0,100.0,0.6,210.0,7.6,1000.2
2021-01-14 14:00:00,2661.0,1.0,1.0,100.0,0.0,250.0,14.8,1000.5
2021-01-14 15:00:00,2635.0,3.0,3.0,100.0,0.0,280.0,24.1,1000.9
2021-01-14 16:00:00,1493.0,2.0,2.0,100.0,0.0,320.0,27.7,1001.2
2021-01-14 17:00:00,1081.0,2.0,2.0,100.0,0.2,290.0,27.7,1001.6
2021-01-14 18:00:00,1053.0,1.0,1.0,100.0,0.3,290.0,25.9,1000.7
2021-01-14 19:00:00,1048.0,2.0,2.0,100.0,0.2,290.0,29.5,1000.2
2021-01-14 20:00:00,1057.0,2.0,2.0,100.0,0.0,290.0,25.9,1000.0
2021-01-14 21:00:00,1072.0,2.0,2.0,100.0,0.1,280.0,25.9,1000.2
2021-01-14 22:00:00,1102.0,2.0,1.0,93.0,0.2,280.0,27.7,1000.1
2021-01-14 23:00:00,1149.0,1.0,1.0,100.0,0.3,280.0,31.7,1000.1
2021-01-15 00:00:00,1152.0,1.0,0.0,93.0,0.2,290.0,25.9,1000.2
2021-01-15 01:00:00,1155.0,0.0,0.0,100.0,0.2,290.0,29.5,999.3
2021-01-15 02:00:00,1155.0,0.0,0.0,100.0,0.1,290.0,33.5,999.1
2021-01-15 03:00:00,1154.0,0.0,0.0,100.0,0.2,290.0,29.5,998.9
2021-01-15 04:00:00,1154.0,0.0,0.0,100.0,0.3,280.0,31.7,998.1
2021-01-15 05:00:00,1059.0,0.0,0.0,100.0,0.3,280.0,29.5,997.5
2021-01-15 06:00:00,1185.0,-1.0,-1.0,100.0,0.5,280.0,33.5,996.9
2021-01-15 07:00:00,1216.0,-1.0,-1.0,100.0,0.7,280.0,29.5,996.2
2021-01-15 08:00:00,1150.0,-1.0,-1.0,100.0,0.3,290.0,29.5,995.3
2021-01-15 09:00:00,1137.0,-1.0,-1.0,100.0,1.1,290.0,35.3,995.1
2021-01-15 10:00:00,1160.0,-1.0,-1.0,100.0,0.8,290.0,33.5,994.1
2021-01-15 11:00:00,1120.0,-1.0,-1.0,100.0,0.8,290.0,29.5,993.4
2021-01-15 12:00:00,1141.0,-1.0,-1.0,100.0,0.8,300.0,25.9,992.9
2021-01-15 13:00:00,2435.0,0.0,0.0,100.0,0.6,340.0,24.1,993.1
2021-01-15 14:00:00,2598.0,1.0,0.0,93.0,0.3,360.0,24.1,993.8
2021-01-15 15:00:00,1968.0,0.0,0.0,100.0,0.1,10.0,22.3,995.3
2021-01-15 16:00:00,1362.0,0.0,0.0,100.0,0.0,20.0,31.7,997.0
2021-01-15 17:00:00,1270.0,0.0,0.0,100.0,0.0,20.0,31.7,998.3
2021-01-15 18:00:00,1143.0,0.0,0.0,100.0,0.0,30.0,20.5,999.3
2021-01-15 19:00:00,1137.0,1.0,0.0,93.0,0.0,20.0,25.9,1000.2
2021-01-15 20:00:00,1209.0,1.0,0.0,93.0,0.0,10.0,22.3,1001.8
2021-01-15 21:00:00,1141.0,1.0,0.0,93.0,0.0,360.0,18.4,1003.0
2021-01-15 22:00:00,1143.0,1.0,1.0,100.0,0.0,350.0,11.2,1004.1
2021-01-15 23:00:00,1311.0,1.0,1.0,100.0,0.0,340.0,22.3,1005.0
2021-01-16 00:00:00,1654.0,1.0,1.0,100.0,0.1,350.0,16.6,1005.8
2021-01-16 01:00:00,1245.0,1.0,1.0,100.0,0.0,350.0,18.4,1006.9
2021-01-16 02:00:00,1181.0,1.0,1.0,100.0,0.0,340.0,18.4,1007.5
2021-01-16 03:00:00,1090.0,1.0,1.0,100.0,0.0,340.0,24.1,1007.6
2021-01-16 04:00:00,1062.0,2.0,1.0,93.0,0.0,340.0,24.1,1007.9
2021-01-16 05:00:00,1029.0,1.0,1.0,100.0,0.0,340.0,22.3,1008.0
2021-01-16 06:00:00,1018.0,1.0,1.0,100.0,0.0,330.0,22.3,1008.2
2021-01-16 07:00:00,1026.0,0.0,0.0,100.0,0.0,320.0,29.5,1008.5
2021-01-16 08:00:00,1027.0,-1.0,-1.0,100.0,0.0,320.0,31.7,1008.9
2021-01-16 09:00:00,1022.0,-1.0,-1.0,100.0,0.0,310.0,29.5,1009.6
2021-01-16 10:00:00,1015.0,-2.0,-2.0,100.0,0.0,310.0,29.5,1009.8
2021-01-16 11:00:00,1016.0,-2.0,-2.0,100.0,0.0,310.0,27.7,1010.1
2021-01-16 12:00:00,1062.0,-2.0,-2.0,100.0,0.0,310.0,25.9,1010.4
2021-01-16 13:00:00,1126.0,-2.0,-2.0,100.0,0.0,320.0,27.7,1010.6
2021-01-16 14:00:00,1165.0,-2.0,-2.0,100.0,0.0,320.0,18.4,1010.9
2021-01-16 15:00:00,1198.0,-3.0,-3.0,100.0,0.0,310.0,22.3,1011.6
2021-01-16 16:00:00,1204.0,-3.0,-3.0,100.0,0.0,300.0,24.1,1012.5
2021-01-16 17:00:00,1133.0,-2.0,-3.0,93.0,0.0,310.0,22.3,1013.0
2021-01-16 18:00:00,1121.0,-2.0,-2.0,100.0,0.0,300.0,25.9,1012.4
2021-01-16 19:00:00,1114.0,-2.0,-3.0,93.0,0.0,310.0,24.1,1012.1
2021-01-16 20:00:00,1070.0,-2.0,-3.0,93.0,0.0,300.0,22.3,1012.1
2021-01-16 21:00:00,1064.0,-2.0,-2.0,100.0,0.1,300.0,14.8,1012.3
2021-01-16 22:00:00,1071.0,-3.0,-3.0,100.0,0.1,300.0,20.5,1012.8
2021-01-16 23:00:00,1155.0,-3.0,-3.0,100.0,0.0,300.0,22.3,1012.7
2021-01-17 00:00:00,1159.0,-2.0,-3.0,93.0,0.1,300.0,22.3,1013.0
2021-01-17 01:00:00,1156.0,-3.0,-3.0,100.0,0.1,290.0,24.1,1013.0
2021-01-17 02:00:00,1159.0,-3.0,-4.0,93.0,0.1,290.0,22.3,1012.6
2021-01-17 03:00:00,1086.0,-3.0,-4.0,93.0,0.0,300.0,18.4,1012.4
2021-01-17 04:00:00,1082.0,-3.0,-4.0,93.0,0.0,310.0,16.6,1012.3
2021-01-17 05:00:00,1083.0,-3.0,-4.0,93.0,0.0,310.0,14.8,1012.5
2021-01-17 06:00:00,1062.0,-3.0,-4.0,93.0,0.0,300.0,16.6,1012.8
2021-01-17 07:00:00,1026.0,-3.0,-3.0,100.0,0.1,300.0,13.0,1012.6
2021-01-17 08:00:00,1021.0,-3.0,-4.0,93.0,0.1,300.0,20.5,1012.4
2021-01-17 09:00:00,1019.0,-3.0,-4.0,93.0,0.1,320.0,16.6,1012.3
2021-01-17 10:00:00,1014.0,-3.0,-5.0,86.0,0.0,310.0,20.5,1011.8
2021-01-17 11:00:00,1014.0,-4.0,-5.0,93.0,0.0,320.0,18.4,1011.7
2021-01-17 12:00:00,1059.0,-5.0,-5.0,100.0,0.0,320.0,9.4,1012.1
2021-01-17 13:00:00,1125.0,-6.0,-6.0,100.0,0.0,300.0,9.4,1012.6
2021-01-17 14:00:00,1163.0,-7.0,-7.0,100.0,0.0,290.0,9.4,1012.9
2021-01-17 15:00:00,1189.0,-5.0,-5.0,100.0,0.0,270.0,11.2,1013.1
2021-01-17 16:00:00,1191.0,-3.0,-3.0,100.0,0.0,300.0,14.8,1013.4
2021-01-17 17:00:00,1128.0,-3.0,-3.0,100.0,0.0,300.0,14.8,1013.6
2021-01-17 18:00:00,1123.0,-2.0,-2.0,100.0,0.0,280.0,20.5,1012.9
2021-01-17 19:00:00,1122.0,-1.0,-2.0,93.0,0.0,290.0,22.3,1012.2
2021-01-17 20:00:00,1080.0,-1.0,-3.0,86.0,0.0,300.0,18.4,1011.8
2021-01-17 21:00:00,1074.0,-1.0,-3.0,86.0,0.5,310.0,24.1,1012.0
2021-01-17 22:00:00,1085.0,-2.0,-3.0,93.0,0.0,300.0,27.7,1012.2
2021-01-17 23:00:00,1147.0,-2.0,-3.0,93.0,0.0,300.0,16.6,1012.4
2021-01-18 00:00:00,1730.0,-2.0,-3.0,93.0,0.0,290.0,14.8,1012.5
2021-01-18 01:00:00,1874.0,-2.0,-3.0,93.0,0.0,280.0,14.8,1012.3
2021-01-18 02:00:00,1169.0,-2.0,-2.0,100.0,0.0,280.0,13.0,1012.1
2021-01-18 03:00:00,1149.0,-2.0,-2.0,100.0,0.0,270.0,14.8,1012.0
2021-01-18 04:00:00,1076.0,-1.0,-2.0,93.0,0.0,270.0,11.2,1011.9
2021-01-18 05:00:00,1026.0,-2.0,-2.0,100.0,0.0,250.0,9.4,1011.8
2021-01-18 06:00:00,1019.0,-2.0,-2.0,100.0,0.0,260.0,7.6,1011.8
2021-01-18 07:00:00,1023.0,-2.0,-2.0,100.0,0.0,260.0,9.4,1011.6
2021-01-18 08:00:00,1012.0,-1.0,-1.0,100.0,0.0,280.0,11.2,1011.9
2021-01-18 09:00:00,1012.0,-2.0,-2.0,100.0,0.0,320.0,16.6,1012.7
2021-01-18 10:00:00,1002.0,-1.0,-2.0,93.0,0.0,310.0,11.2,1013.1
2021-01-18 11:00:00,996.0,-2.0,-2.0,100.0,0.0,320.0,9.4,1013.7
2021-01-18 12:00:00,1085.0,-3.0,-4.0,93.0,0.0,310.0,11.2,1014.5
2021-01-18 13:00:00,2552.0,-4.0,-4.0,100.0,0.0,320.0,7.6,1015.1
2021-01-18 14:00:00,2655.0,-5.0,-5.0,100.0,0.0,290.0,7.6,1015.3
2021-01-18 15:00:00,2574.0,-4.0,-5.0,93.0,0.0,350.0,9.4,1016.0
2021-01-18 16:00:00,2269.0,-4.0,-5.0,93.0,0.0,340.0,11.2,1016.8
2021-01-18 17:00:00,1827.0,-3.0,-5.0,86.0,0.0,360.0,11.2,1017.3
2021-01-18 18:00:00,1222.0,-2.0,-5.0,80.0,0.0,350.0,16.6,1017.4
2021-01-18 19:00:00,1118.0,-2.0,-4.0,86.0,0.0,340.0,7.6,1017.2
2021-01-18 20:00:00,1078.0,-2.0,-5.0,80.0,0.0,340.0,11.2,1017.4
2021-01-18 21:00:00,1070.0,-2.0,-5.0,80.0,0.0,340.0,13.0,1018.0
2021-01-18 22:00:00,1074.0,-3.0,-5.0,86.0,0.0,300.0,5.4,1018.6
2021-01-18 23:00:00,1867.0,-3.0,-6.0,80.0,0.0,0.0,0.0,1019.3
2021-01-19 00:00:00,2593.0,-4.0,-5.0,93.0,0.0,270.0,7.6,1020.2
2021-01-19 01:00:00,1980.0,-5.0,-5.0,100.0,0.0,250.0,5.4,1020.9
2021-01-19 02:00:00,1190.0,-5.0,-6.0,93.0,0.0,320.0,7.6,1021.8
2021-01-19 03:00:00,1094.0,-5.0,-6.0,93.0,0.0,330.0,5.4,1021.8
2021-01-19 04:00:00,1094.0,-7.0,-7.0,100.0,0.0,280.0,11.2,1022.2
2021-01-19 05:00:00,1057.0,-7.0,-7.0,100.0,0.0,270.0,5.4,1022.8
2021-01-19 06:00:00,1030.0,-7.0,-7.0,100.0,0.0,320.0,5.4,1023.4
2021-01-19 07:00:00,1094.0,-7.0,-7.0,100.0,0.0,220.0,9.4,1023.5
2021-01-19 08:00:00,1012.0,-6.0,-6.0,100.0,0.0,0.0,0.0,1023.6
2021-01-19 09:00:00,1006.0,-6.0,-6.0,100.0,0.0,190.0,7.6,1023.8
2021-01-19 10:00:00,1005.0,-5.0,-5.0,100.0,0.0,210.0,7.6,1023.6
2021-01-19 11:00:00,1130.0,-4.0,-4.0,100.0,0.0,220.0,14.8,1023.9
2021-01-19 12:00:00,1193.0,-3.0,-3.0,100.0,0.0,250.0,13.0,1024.1
2021-01-19 13:00:00,2337.0,-2.0,-2.0,100.0,0.0,260.0,13.0,1024.5
2021-01-19 14:00:00,1855.0,-1.0,-1.0,100.0,0.0,290.0,14.8,1024.7
2021-01-19 15:00:00,1392.0,0.0,0.0,100.0,0.0,270.0,14.8,1025.2
2021-01-19 16:00:00,1289.0,-1.0,-2.0,93.0,0.0,290.0,14.8,1025.7
2021-01-19 17:00:00,1260.0,0.0,-2.1,86.0,0.0,250.0,16.6,1025.8
2021-01-19 18:00:00,1251.0,0.0,-3.0,80.0,0.0,250.0,20.5,1025.5
2021-01-19 19:00:00,1186.0,1.0,-2.1,80.0,0.0,260.0,24.1,1024.1
2021-01-19 20:00:00,1071.0,2.0,-0.9,81.0,0.0,270.0,29.5,1023.6
2021-01-19 21:00:00,1055.0,1.0,-2.1,80.0,0.1,300.0,50.0,1023.8
2021-01-19 22:00:00,1059.0,0.0,-3.9,75.0,0.0,310.0,44.6,1025.1
2021-01-19 23:00:00,1248.0,-3.0,-7.0,74.0,0.0,330.0,42.5,1027.7
2021-01-20 00:00:00,1993.0,-5.0,-7.9,80.0,0.0,320.0,29.5,1029.7
2021-01-20 01:00:00,1430.0,-6.0,-9.1,79.0,0.0,310.0,24.1,1030.5
2021-01-20 02:00:00,1249.0,-7.0,-11.0,73.0,0.0,320.0,18.4,1030.8
2021-01-20 03:00:00,1242.0,-8.0,-11.0,79.0,0.0,320.0,24.1,1030.7
2021-01-20 04:00:00,1242.0,-9.0,-12.0,79.0,0.0,320.0,16.6,1031.2
2021-01-20 05:00:00,1131.0,-10.0,-12.0,85.0,0.0,310.0,9.4,1031.5
2021-01-20 06:00:00,1046.0,-11.0,-12.0,92.0,0.0,300.0,7.6,1031.2
2021-01-20 07:00:00,1034.0,-12.0,-13.0,92.0,0.0,320.0,5.4,1030.6
2021-01-20 08:00:00,1034.0,-13.0,-13.0,100.0,0.0,0.0,0.0,1029.9
2021-01-20 09:00:00,1034.0,-14.0,-14.0,100.0,0.0,190.0,9.4,1028.8
2021-01-20 10:00:00,1032.0,-13.0,-13.0,100.0,0.0,160.0,9.4,1027.4
2021-01-20 11:00:00,1036.0,-14.0,-14.0,100.0,0.0,160.0,11.2,1026.2
2021-01-20 12:00:00,1862.0,-13.0,-13.0,100.0,0.0,170.0,14.8,1025.3
2021-01-20 13:00:00,2400.0,-11.0,-11.0,100.0,0.0,170.0,16.6,1025.0
2021-01-20 14:00:00,2273.0,-11.0,-11.0,100.0,0.0,170.0,14.8,1023.4
2021-01-20 15:00:00,1808.0,-9.0,-9.0,100.0,0.0,180.0,20.5,1021.5
2021-01-20 16:00:00,1707.0,-6.0,-6.9,93.0,0.0,180.0,18.4,1019.6
2021-01-20 17:00:00,1249.0,0.0,-3.9,75.0,0.0,190.0,27.7,1017.4
2021-01-20 18:00:00,1126.0,2.0,-3.9,65.0,0.0,210.0,29.5,1015.0
2021-01-20 19:00:00,1135.0,4.0,-3.1,60.0,0.0,210.0,31.7,1012.8
2021-01-20 20:00:00,1098.0,5.0,-3.1,56.0,0.0,220.0,25.9,1011.1
2021-01-20 21:00:00,1092.0,5.0,-1.9,61.0,0.0,230.0,31.7,1010.7
2021-01-20 22:00:00,1090.0,5.0,-1.0,65.0,0.0,220.0,20.5,1010.0
2021-01-20 23:00:00,1148.0,5.0,-1.0,65.0,0.0,230.0,14.8,1010.0
2021-01-21 00:00:00,1163.0,4.0,0.0,75.0,0.0,240.0,18.4,1010.4
2021-01-21 01:00:00,1154.0,3.0,0.1,81.0,0.0,250.0,13.0,1010.3
2021-01-21 02:00:00,1137.0,3.0,-1.0,75.0,0.0,250.0,13.0,1010.6
2021-01-21 03:00:00,1131.0,2.0,-0.9,81.0,0.0,240.0,16.6,1010.7
2021-01-21 04:00:00,1065.0,2.0,-0.9,81.0,0.0,250.0,14.8,1011.3
2021-01-21 05:00:00,1034.0,2.0,-2.0,75.0,0.0,260.0,16.6,1011.4
2021-01-21 06:00:00,1066.0,2.0,-2.9,70.0,0.0,280.0,14.8,1011.6
2021-01-21 07:00:00,1066.0,0.0,-3.9,75.0,0.0,270.0,14.8,1011.8
2021-01-21 08:00:00,1064.0,1.0,-4.1,69.0,0.0,300.0,18.4,1012.2
2021-01-21 09:00:00,1065.0,1.0,-5.1,64.0,0.0,280.0,13.0,1012.6
2021-01-21 10:00:00,1062.0,-1.0,-5.0,74.0,0.0,230.0,14.8,1012.3
2021-01-21 11:00:00,1058.0,-2.0,-5.0,80.0,0.0,250.0,13.0,1012.3
2021-01-21 12:00:00,1064.0,-2.0,-5.0,80.0,0.0,260.0,16.6,1013.1
2021-01-21 13:00:00,1183.0,-3.0,-6.0,80.0,0.0,260.0,13.0,1013.1
2021-01-21 14:00:00,1212.0,-3.0,-6.0,80.0,0.0,260.0,14.8,1013.1
2021-01-21 15:00:00,1196.0,-2.0,-5.0,80.0,0.0,250.0,14.8,1013.3
2021-01-21 16:00:00,1195.0,0.0,-5.0,69.0,0.0,240.0,11.2,1013.2
2021-01-21 17:00:00,1140.0,3.0,-4.0,60.0,0.0,260.0,13.0,1013.5
2021-01-21 18:00:00,1145.0,4.0,-4.0,56.0,0.0,280.0,22.3,1013.4
2021-01-21 19:00:00,1138.0,4.0,-3.1,60.0,0.0,290.0,25.9,1012.9
2021-01-21 20:00:00,1145.0,4.0,-3.1,60.0,0.0,310.0,29.5,1012.8
2021-01-21 21:00:00,1143.0,4.0,-3.1,60.0,0.0,300.0,25.9,1013.2
2021-01-21 22:00:00,1137.0,3.0,-2.9,65.0,0.0,300.0,22.3,1013.7
2021-01-21 23:00:00,1193.0,3.0,-4.0,60.0,0.0,320.0,33.5,1014.5
2021-01-22 00:00:00,1186.0,1.0,-4.1,69.0,0.0,320.0,20.5,1015.5
2021-01-22 01:00:00,1185.0,1.0,-2.9,75.0,0.0,310.0,18.4,1016.4
2021-01-22 02:00:00,1181.0,0.0,-3.0,80.0,0.0,330.0,27.7,1017.2
2021-01-22 03:00:00,1149.0,-2.0,-5.0,80.0,0.0,330.0,33.5,1018.0
2021-01-22 04:00:00,1069.0,-2.0,-5.0,80.0,0.0,340.0,27.7,1019.3
2021-01-22 05:00:00,1042.0,-4.0,-9.0,68.0,0.0,340.0,35.3,1020.4
2021-01-22 06:00:00,1043.0,-6.0,-11.0,68.0,0.0,330.0,33.5,1021.6
2021-01-22 07:00:00,1044.0,-8.0,-12.0,73.0,0.0,340.0,31.7,1022.4
2021-01-22 08:00:00,1034.0,-9.0,-13.0,73.0,0.0,330.0,22.3,1023.2
2021-01-22 09:00:00,1023.0,-10.0,-13.0,79.0,0.0,340.0,22.3,1024.1
2021-01-22 10:00:00,1012.0,-11.0,-13.0,85.0,0.0,340.0,22.3,1024.3
2021-01-22 11:00:00,1014.0,-12.0,-15.1,78.0,0.0,340.0,27.7,1025.0
2021-01-22 12:00:00,1102.0,-12.0,-15.1,78.0,0.0,340.0,20.5,1026.0
2021-01-22 13:00:00,1941.0,-13.0,-15.0,85.0,0.0,340.0,16.6,1027.0
2021-01-22 14:00:00,1456.0,-13.0,-15.0,85.0,0.0,330.0,16.6,1027.8
2021-01-22 15:00:00,1255.0,-13.0,-15.0,85.0,0.0,320.0,20.5,1028.5
2021-01-22 16:00:00,1250.0,-12.0,-16.0,72.0,0.0,330.0,18.4,1029.0
2021-01-22 17:00:00,1206.0,-11.0,-15.9,67.0,0.0,350.0,18.4,1029.1
2021-01-22 18:00:00,1201.0,-10.0,-15.9,62.0,0.0,360.0,11.2,1028.5
2021-01-22 19:00:00,1181.0,-9.0,-16.0,57.0,0.0,350.0,11.2,1027.8
2021-01-22 20:00:00,1180.0,-8.0,-17.1,48.0,0.0,340.0,9.4,1027.3
2021-01-22 21:00:00,1158.0,-7.0,-15.9,49.0,0.0,340.0,7.6,1027.4
2021-01-22 22:00:00,1134.0,-8.0,-15.9,53.0,0.0,350.0,7.6,1027.7
2021-01-22 23:00:00,1829.0,-8.0,-15.0,57.0,0.0,0.0,0.0,1028.0
2021-01-23 00:00:00,2766.0,-9.0,-15.0,62.0,0.0,0.0,0.0,1028.1
2021-01-23 01:00:00,2581.0,-10.0,-15.0,67.0,0.0,100.0,7.6,1028.2
2021-01-23 02:00:00,1455.0,-10.0,-15.0,67.0,0.0,110.0,5.4,1028.4
2021-01-23 03:00:00,1213.0,-11.0,-15.1,72.0,0.0,130.0,5.4,1028.5
2021-01-23 04:00:00,1153.0,-12.0,-15.1,78.0,0.0,130.0,7.6,1028.4
2021-01-23 05:00:00,1106.0,-13.0,-17.0,72.0,0.0,160.0,7.6,1028.5
2021-01-23 06:00:00,1073.0,-12.0,-16.0,72.0,0.0,130.0,5.4,1028.7
2021-01-23 07:00:00,1092.0,-14.0,-17.0,78.0,0.0,160.0,7.6,1028.8
2021-01-23 08:00:00,1117.0,-13.0,-15.0,85.0,0.0,150.0,9.4,1028.9
2021-01-23 09:00:00,993.0,-15.0,-16.0,92.0,0.0,120.0,9.4,1029.1
2021-01-23 10:00:00,982.0,-14.0,-16.0,85.0,0.0,140.0,7.6,1029.1
2021-01-23 11:00:00,987.0,-15.0,-16.0,92.0,0.0,90.0,7.6,1029.1
2021-01-23 12:00:00,1089.0,-15.0,-16.0,92.0,0.0,100.0,9.4,1028.9
2021-01-23 13:00:00,1161.0,-13.0,-15.0,85.0,0.0,150.0,9.4,1028.6
2021-01-23 14:00:00,1169.0,-12.0,-15.1,78.0,0.0,140.0,16.6,1028.6
2021-01-23 15:00:00,1175.0,-11.0,-13.0,85.0,0.0,140.0,20.5,1028.5
2021-01-23 16:00:00,1149.0,-10.0,-13.9,73.0,0.0,140.0,24.1,1028.4
2021-01-23 17:00:00,1158.0,-9.0,-13.0,73.0,0.0,130.0,20.5,1027.8
2021-01-23 18:00:00,1158.0,-8.0,-14.0,62.0,0.1,140.0,18.4,1026.7
2021-01-23 19:00:00,1164.0,-7.0,-13.1,62.0,0.0,130.0,16.6,1025.1
2021-01-23 20:00:00,1075.0,-6.0,-11.9,63.0,0.0,120.0,22.3,1023.8
2021-01-23 21:00:00,1142.0,-5.0,-12.0,58.0,0.0,120.0,20.5,1022.8
2021-01-23 22:00:00,1067.0,-5.0,-11.0,63.0,0.0,120.0,25.9,1021.5
2021-01-23 23:00:00,1227.0,-5.0,-8.9,74.0,0.0,110.0,24.1,1020.8
2021-01-24 00:00:00,1677.0,-5.0,-8.9,74.0,0.0,120.0,24.1,1020.5
2021-01-24 01:00:00,1287.0,-5.0,-7.9,80.0,0.0,110.0,20.5,1020.7
2021-01-24 02:00:00,1240.0,-4.0,-6.9,80.0,0.4,100.0,14.8,1020.2
2021-01-24 03:00:00,1157.0,-4.0,-5.0,93.0,0.2,120.0,16.6,1019.5
2021-01-24 04:00:00,1144.0,-4.0,-4.0,100.0,0.2,140.0,22.3,1019.5
2021-01-24 05:00:00,974.0,-3.0,-3.0,100.0,0.1,130.0,18.4,1019.3
2021-01-24 06:00:00,942.0,-3.0,-3.0,100.0,0.1,130.0,18.4,1018.5
2021-01-24 07:00:00,940.0,-3.0,-3.0,100.0,0.0,140.0,22.3,1018.4
2021-01-24 08:00:00,934.0,-3.0,-3.0,100.0,0.0,130.0,14.8,1018.2
2021-01-24 09:00:00,1031.0,-3.0,-3.0,100.0,0.0,120.0,11.2,1018.0
2021-01-24 10:00:00,956.0,-2.0,-3.0,93.0,0.0,120.0,13.0,1017.7
2021-01-24 11:00:00,958.0,-2.0,-3.0,93.0,0.0,90.0,7.6,1017.8
2021-01-24 12:00:00,1009.0,-3.0,-3.0,100.0,0.0,0.0,0.0,1018.1
2021-01-24 13:00:00,988.0,-3.0,-3.0,100.0,0.0,30.0,9.4,1018.3
2021-01-24 14:00:00,968.0,-3.0,-3.0,100.0,0.0,10.0,14.8,1018.5
2021-01-24 15:00:00,986.0,-2.0,-2.0,100.0,0.0,10.0,9.4,1019.3
2021-01-24 16:00:00,1014.0,-2.0,-2.0,100.0,0.0,350.0,14.8,1020.2
2021-01-24 17:00:00,981.0,-2.0,-2.0,100.0,0.0,10.0,22.3,1020.6
2021-01-24 18:00:00,983.0,-2.0,-3.0,93.0,0.0,360.0,20.5,1020.5
2021-01-24 19:00:00,1063.0,-2.0,-3.0,93.0,0.0,20.0,18.4,1020.0
2021-01-24 20:00:00,1061.0,-3.0,-3.0,100.0,0.0,350.0,14.8,1019.8
2021-01-24 21:00:00,1026.0,-3.0,-4.0,93.0,0.0,360.0,14.8,1019.7
2021-01-24 22:00:00,1054.0,-3.0,-4.0,93.0,0.0,30.0,14.8,1020.1
2021-01-24 23:00:00,2031.0,-4.0,-5.0,93.0,0.0,20.0,9.4,1020.1
2021-01-25 00:00:00,2791.0,-5.0,-6.0,93.0,0.0,20.0,11.2,1020.6
2021-01-25 01:00:00,2663.0,-6.0,-6.0,100.0,0.0,30.0,7.6,1020.9
2021-01-25 02:00:00,1702.0,-6.0,-6.9,93.0,0.0,40.0,13.0,1021.0
2021-01-25 03:00:00,1101.0,-7.0,-7.0,100.0,0.0,40.0,14.8,1021.0
2021-01-25 04:00:00,1020.0,-7.0,-7.9,93.0,0.0,50.0,18.4,1020.8
2021-01-25 05:00:00,973.0,-7.0,-7.9,93.0,0.0,50.0,13.0,1020.8
2021-01-25 06:00:00,1087.0,-8.0,-8.9,93.0,0.0,50.0,11.2,1020.8
2021-01-25 07:00:00,1108.0,-8.0,-8.9,93.0,0.0,50.0,14.8,1020.3
