,UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other
20896,2023-05-21 22:00:00,18938.0,29135.0,8765.0,,2039.0,2296.0,1937.0,379.0
20897,2023-05-21 23:00:00,20516.0,30018.0,8764.0,,2518.0,1991.0,1880.0,383.0
20898,2023-05-22 00:00:00,21050.0,30142.0,8761.0,,2778.0,1252.0,2073.0,383.0
20899,2023-05-22 01:00:00,21413.0,29994.0,8761.0,,2643.0,341.0,2559.0,380.0
20900,2023-05-22 02:00:00,20507.0,29236.0,8766.0,,2097.0,9.0,4175.0,365.0
20901,2023-05-22 03:00:00,18988.0,26817.0,8769.0,,1515.0,0.0,6693.0,366.0
20902,2023-05-22 04:00:00,16362.0,23476.0,8775.0,,1341.0,0.0,8758.0,363.0
20903,2023-05-22 05:00:00,14231.0,21216.0,8778.0,,1325.0,0.0,10034.0,358.0
20904,2023-05-22 06:00:00,13805.0,18796.0,8777.0,,1279.0,0.0,10068.0,362.0
20905,2023-05-22 07:00:00,13905.0,17069.0,8776.0,,1276.0,0.0,10065.0,364.0
20906,2023-05-22 08:00:00,13752.0,16433.0,8780.0,,1254.0,0.0,9249.0,359.0
20907,2023-05-22 09:00:00,13597.0,16856.0,8774.0,,1241.0,0.0,9238.0,355.0
20908,2023-05-22 10:00:00,13572.0,18580.0,8776.0,,1270.0,0.0,8659.0,353.0
20909,2023-05-22 11:00:00,14132.0,21547.0,8778.0,,1270.0,5.0,8014.0,351.0
20910,2023-05-22 12:00:00,15350.0,24171.0,8782.0,,1269.0,313.0,7304.0,361.0
20911,2023-05-22 13:00:00,16802.0,26002.0,8782.0,,1309.0,1214.0,6197.0,369.0
20912,2023-05-22 14:00:00,18006.0,26898.0,8789.0,,1547.0,1962.0,4113.0,372.0
20913,2023-05-22 15:00:00,18686.0,28439.0,8782.0,,1827.0,2283.0,3370.0,381.0
20914,2023-05-22 16:00:00,19667.0,29709.0,8768.0,,1435.0,2489.0,4286.0,376.0
20915,2023-05-22 17:00:00,20233.0,30317.0,8764.0,,1420.0,2514.0,5505.0,368.0
20916,2023-05-22 18:00:00,20953.0,31224.0,8760.0,,1508.0,2553.0,6119.0,369.0
20917,2023-05-22 19:00:00,22027.0,32685.0,8758.0,,2071.0,2585.0,6110.0,375.0
20918,2023-05-22 20:00:00,22703.0,33665.0,8755.0,,2279.0,2521.0,6039.0,372.0
20919,2023-05-22 21:00:00,23715.0,34497.0,8757.0,,2636.0,2297.0,5672.0,372.0
20920,2023-05-22 22:00:00,24223.0,35001.0,8751.0,,2696.0,2203.0,5386.0,373.0
20921,2023-05-22 23:00:00,24638.0,35379.0,8748.0,,2663.0,1854.0,5140.0,375.0
20922,2023-05-23 00:00:00,24765.0,35306.0,8745.0,,2670.0,1206.0,4949.0,368.0
20923,2023-05-23 01:00:00,24697.0,34768.0,8744.0,,2370.0,335.0,5075.0,362.0
20924,2023-05-23 02:00:00,23635.0,33284.0,8744.0,,1602.0,10.0,6383.0,362.0
20925,2023-05-23 03:00:00,21811.0,29595.0,8748.0,,1262.0,1.0,9156.0,361.0
20926,2023-05-23 04:00:00,18797.0,25337.0,8749.0,,1208.0,1.0,11130.0,360.0
20927,2023-05-23 05:00:00,16299.0,22358.0,8753.0,,1212.0,1.0,11964.0,360.0
20928,2023-05-23 06:00:00,14279.0,19574.0,8755.0,,1214.0,1.0,12163.0,364.0
20929,2023-05-23 07:00:00,13620.0,17219.0,8785.0,,1220.0,0.0,12251.0,360.0
20930,2023-05-23 08:00:00,13502.0,16824.0,8923.0,,1218.0,0.0,11522.0,356.0
20931,2023-05-23 09:00:00,13686.0,16815.0,8957.0,,1213.0,1.0,10931.0,359.0
20932,2023-05-23 10:00:00,13683.0,18375.0,8963.0,,1210.0,0.0,10528.0,360.0
20933,2023-05-23 11:00:00,13636.0,21329.0,8963.0,,1206.0,6.0,9613.0,354.0
20934,2023-05-23 12:00:00,14470.0,24273.0,8963.0,,1213.0,331.0,8342.0,378.0
20935,2023-05-23 13:00:00,15818.0,26432.0,8962.0,,1213.0,1280.0,6655.0,379.0
20936,2023-05-23 14:00:00,17087.0,29260.0,8961.0,,1189.0,2056.0,4054.0,358.0
20937,2023-05-23 15:00:00,18502.0,30580.0,8951.0,,1180.0,2449.0,2795.0,363.0
20938,2023-05-23 16:00:00,19180.0,32087.0,8942.0,,1162.0,2610.0,3152.0,375.0
20939,2023-05-23 17:00:00,19509.0,34418.0,8976.0,,1169.0,2632.0,3470.0,391.0
20940,2023-05-23 18:00:00,20009.0,35775.0,9059.0,,1394.0,2613.0,3828.0,375.0
20941,2023-05-23 19:00:00,20311.0,37232.0,9104.0,,1863.0,2616.0,3922.0,373.0
20942,2023-05-23 20:00:00,21153.0,38165.0,9118.0,,2226.0,2571.0,3983.0,375.0
20943,2023-05-23 21:00:00,22005.0,38787.0,9133.0,,2498.0,2571.0,3762.0,401.0
20944,2023-05-23 22:00:00,23110.0,39347.0,9158.0,,2639.0,2487.0,3439.0,445.0
20945,2023-05-23 23:00:00,23754.0,39616.0,9179.0,,2607.0,2121.0,3039.0,447.0
20946,2023-05-24 00:00:00,23989.0,39554.0,9208.0,,2545.0,1343.0,2775.0,430.0
20947,2023-05-24 01:00:00,23967.0,38772.0,9232.0,,2309.0,363.0,2855.0,384.0
20948,2023-05-24 02:00:00,23505.0,37324.0,9257.0,,1723.0,12.0,3532.0,372.0
20949,2023-05-24 03:00:00,22435.0,33244.0,9282.0,,1210.0,2.0,5417.0,369.0
20950,2023-05-24 04:00:00,19468.0,29194.0,9310.0,,1182.0,1.0,7378.0,367.0
20951,2023-05-24 05:00:00,16990.0,26353.0,9418.0,,1178.0,0.0,8133.0,372.0
20952,2023-05-24 06:00:00,14729.0,24227.0,9458.0,,1146.0,1.0,8456.0,365.0
20953,2023-05-24 07:00:00,13708.0,23375.0,9469.0,,1142.0,0.0,7757.0,359.0
20954,2023-05-24 08:00:00,13156.0,22704.0,9490.0,,1141.0,0.0,6968.0,346.0
20955,2023-05-24 09:00:00,12907.0,22688.0,9514.0,,1142.0,0.0,6177.0,350.0
20956,2023-05-24 10:00:00,13947.0,23159.0,9524.0,,1141.0,0.0,5764.0,377.0
20957,2023-05-24 11:00:00,15312.0,24008.0,9580.0,,1142.0,7.0,6105.0,386.0
20958,2023-05-24 12:00:00,16024.0,24871.0,9706.0,,1117.0,344.0,6143.0,384.0
20959,2023-05-24 13:00:00,16459.0,25866.0,9791.0,,1375.0,1227.0,6191.0,387.0
20960,2023-05-24 14:00:00,17139.0,27287.0,9819.0,,1397.0,1736.0,5505.0,386.0
20961,2023-05-24 15:00:00,17748.0,28039.0,9831.0,,1399.0,2052.0,5334.0,391.0
20962,2023-05-24 16:00:00,18814.0,29027.0,9906.0,,1364.0,2342.0,5836.0,386.0
20963,2023-05-24 17:00:00,18898.0,29812.0,10021.0,,1386.0,2514.0,7418.0,386.0
20964,2023-05-24 18:00:00,18646.0,30238.0,10126.0,,1457.0,2584.0,8667.0,383.0
20965,2023-05-24 19:00:00,19231.0,31077.0,10157.0,,1630.0,2585.0,9316.0,386.0
20966,2023-05-24 20:00:00,19910.0,31418.0,10224.0,,2090.0,2532.0,9875.0,384.0
20967,2023-05-24 21:00:00,20169.0,31464.0,10266.0,,2146.0,2360.0,10585.0,381.0
20968,2023-05-24 22:00:00,20552.0,31522.0,10410.0,,2129.0,2306.0,11068.0,383.0
20969,2023-05-24 23:00:00,20044.0,31032.0,10541.0,,2118.0,1997.0,11792.0,383.0
20970,2023-05-25 00:00:00,19052.0,30237.0,10573.0,,1600.0,1217.0,12946.0,380.0
20971,2023-05-25 01:00:00,17794.0,28520.0,10645.0,,1274.0,386.0,14113.0,376.0
20972,2023-05-25 02:00:00,17089.0,26519.0,10694.0,,1174.0,10.0,15019.0,378.0
20973,2023-05-25 03:00:00,16066.0,24001.0,10722.0,,1117.0,1.0,16523.0,377.0
20974,2023-05-25 04:00:00,14631.0,20939.0,10696.0,,1080.0,1.0,17428.0,372.0
20975,2023-05-25 05:00:00,14059.0,18751.0,10650.0,,1073.0,1.0,16779.0,373.0
20976,2023-05-25 06:00:00,13317.0,16657.0,10636.0,,1019.0,1.0,16136.0,377.0
20977,2023-05-25 07:00:00,12069.0,14548.0,10618.0,,997.0,1.0,16523.0,357.0
20978,2023-05-25 08:00:00,11150.0,14325.0,10536.0,,984.0,1.0,16969.0,344.0
20979,2023-05-25 09:00:00,11021.0,14753.0,10528.0,,983.0,1.0,17094.0,343.0
20980,2023-05-25 10:00:00,11327.0,15812.0,10472.0,,982.0,1.0,16995.0,347.0
20981,2023-05-25 11:00:00,11665.0,18176.0,10515.0,,989.0,13.0,16437.0,352.0
20982,2023-05-25 12:00:00,13087.0,20150.0,10537.0,,1004.0,350.0,15853.0,367.0
20983,2023-05-25 13:00:00,13653.0,20409.0,10541.0,,1009.0,1173.0,15455.0,375.0
20984,2023-05-25 14:00:00,13722.0,20375.0,10567.0,,979.0,2108.0,14939.0,368.0
20985,2023-05-25 15:00:00,14050.0,22142.0,10588.0,,999.0,2579.0,12912.0,371.0
20986,2023-05-25 16:00:00,15018.0,23875.0,10605.0,,993.0,2783.0,10936.0,385.0
20987,2023-05-25 17:00:00,15854.0,25024.0,10612.0,,999.0,2837.0,10406.0,385.0
20988,2023-05-25 18:00:00,15881.0,25478.0,10606.0,,1000.0,2809.0,11474.0,368.0
20989,2023-05-25 19:00:00,15843.0,25704.0,10603.0,,1067.0,2819.0,12603.0,365.0
20990,2023-05-25 20:00:00,15622.0,25673.0,10597.0,,1153.0,2782.0,13750.0,371.0
20991,2023-05-25 21:00:00,15523.0,25884.0,10591.0,,1210.0,2774.0,14608.0,363.0
20992,2023-05-25 22:00:00,15409.0,26043.0,10506.0,,1536.0,2708.0,15625.0,377.0
20993,2023-05-25 23:00:00,14971.0,25979.0,10468.0,,1795.0,2460.0,16343.0,371.0
20994,2023-05-26 00:00:00,14802.0,25972.0,10488.0,,1279.0,1675.0,16444.0,371.0
20995,2023-05-26 01:00:00,14903.0,25924.0,10521.0,,1467.0,549.0,15978.0,372.0
20996,2023-05-26 02:00:00,14400.0,25179.0,10537.0,,1701.0,65.0,15756.0,377.0
20997,2023-05-26 03:00:00,13369.0,23188.0,10538.0,,1325.0,48.0,17172.0,362.0
20998,2023-05-26 04:00:00,11929.0,20256.0,10541.0,,1022.0,48.0,17587.0,354.0
20999,2023-05-26 05:00:00,11474.0,18108.0,10544.0,,1001.0,48.0,17122.0,352.0
21000,2023-05-26 06:00:00,11134.0,15689.0,10545.0,,986.0,48.0,17037.0,351.0
21001,2023-05-26 07:00:00,10564.0,13217.0,10518.0,,988.0,48.0,16800.0,351.0
21002,2023-05-26 08:00:00,10218.0,12878.0,10456.0,,997.0,48.0,16002.0,351.0
21003,2023-05-26 09:00:00,10211.0,12980.0,10455.0,,998.0,48.0,15674.0,350.0
21004,2023-05-26 10:00:00,10362.0,13371.0,10503.0,,997.0,48.0,15391.0,349.0
21005,2023-05-26 11:00:00,10512.0,14748.0,10582.0,,995.0,70.0,15404.0,349.0
21006,2023-05-26 12:00:00,10658.0,16395.0,10610.0,,1203.0,665.0,14820.0,351.0
21007,2023-05-26 13:00:00,11126.0,19663.0,10621.0,,1220.0,1895.0,12513.0,352.0
21008,2023-05-26 14:00:00,12589.0,21873.0,10637.0,,1496.0,2469.0,9584.0,372.0
21009,2023-05-26 15:00:00,12840.0,22558.0,10659.0,,1251.0,2656.0,9945.0,376.0
21010,2023-05-26 16:00:00,13885.0,23670.0,10675.0,,1214.0,2726.0,10055.0,378.0
21011,2023-05-26 17:00:00,14153.0,24149.0,10680.0,,1230.0,2813.0,9995.0,363.0
21012,2023-05-26 18:00:00,14350.0,24507.0,10679.0,,1235.0,2799.0,10524.0,376.0
21013,2023-05-26 19:00:00,14841.0,25196.0,10680.0,,1349.0,2799.0,10870.0,378.0
21014,2023-05-26 20:00:00,15336.0,25801.0,10685.0,,1593.0,2777.0,11105.0,387.0
21015,2023-05-26 21:00:00,15986.0,26387.0,10688.0,,1910.0,2796.0,10810.0,389.0
21016,2023-05-26 22:00:00,17310.0,26520.0,10698.0,,2067.0,2758.0,10691.0,376.0
21017,2023-05-26 23:00:00,17564.0,26652.0,10707.0,,2123.0,2536.0,10397.0,379.0
21018,2023-05-27 00:00:00,18050.0,26608.0,10704.0,,1362.0,1795.0,10455.0,382.0
21019,2023-05-27 01:00:00,17089.0,26128.0,10707.0,,1129.0,600.0,10607.0,381.0
21020,2023-05-27 02:00:00,15442.0,25254.0,10706.0,,1123.0,69.0,11813.0,378.0
21021,2023-05-27 03:00:00,13370.0,23339.0,10702.0,,1036.0,48.0,14373.0,349.0
21022,2023-05-27 04:00:00,12460.0,19754.0,10708.0,,1014.0,48.0,15616.0,342.0
21023,2023-05-27 05:00:00,11797.0,16515.0,10715.0,,984.0,48.0,15419.0,343.0
21024,2023-05-27 06:00:00,10828.0,14602.0,10632.0,,963.0,48.0,14724.0,344.0
21025,2023-05-27 07:00:00,10186.0,12697.0,10440.0,,942.0,48.0,14570.0,335.0
21026,2023-05-27 08:00:00,9685.0,12468.0,10313.0,,941.0,48.0,13893.0,336.0
21027,2023-05-27 09:00:00,9486.0,12211.0,10285.0,,941.0,48.0,13091.0,335.0
21028,2023-05-27 10:00:00,9565.0,12682.0,10141.0,,945.0,48.0,12534.0,337.0
21029,2023-05-27 11:00:00,9841.0,13290.0,10053.0,,954.0,72.0,11865.0,344.0
21030,2023-05-27 12:00:00,9871.0,14061.0,9935.0,,964.0,660.0,11695.0,353.0
21031,2023-05-27 13:00:00,9881.0,15243.0,9935.0,,974.0,1854.0,10334.0,348.0
21032,2023-05-27 14:00:00,9920.0,18721.0,9945.0,,963.0,2575.0,7524.0,338.0
21033,2023-05-27 15:00:00,10235.0,20971.0,9878.0,,968.0,2741.0,8312.0,352.0
21034,2023-05-27 16:00:00,10725.0,21954.0,9874.0,,969.0,2729.0,9335.0,381.0
21035,2023-05-27 17:00:00,10888.0,22765.0,9808.0,,1019.0,2745.0,9841.0,365.0
21036,2023-05-27 18:00:00,11063.0,23377.0,9749.0,,1127.0,2702.0,10106.0,371.0
21037,2023-05-27 19:00:00,11205.0,23773.0,9744.0,,1132.0,2705.0,10397.0,375.0
21038,2023-05-27 20:00:00,11901.0,24436.0,9735.0,,1125.0,2668.0,10561.0,382.0
21039,2023-05-27 21:00:00,12956.0,25309.0,9732.0,,1462.0,2513.0,10404.0,385.0
21040,2023-05-27 22:00:00,13984.0,25947.0,9731.0,,1981.0,2387.0,10326.0,381.0
21041,2023-05-27 23:00:00,14062.0,26220.0,9729.0,,1996.0,2021.0,10139.0,385.0
21042,2023-05-28 00:00:00,15443.0,26254.0,9404.0,,1691.0,1443.0,10168.0,382.0
21043,2023-05-28 01:00:00,15123.0,26303.0,9167.0,,1374.0,517.0,10254.0,379.0
21044,2023-05-28 02:00:00,14683.0,25660.0,9172.0,,1060.0,72.0,10261.0,379.0
21045,2023-05-28 03:00:00,13441.0,23630.0,9178.0,,1003.0,48.0,11917.0,376.0
21046,2023-05-28 04:00:00,12216.0,21008.0,9182.0,,1003.0,48.0,13532.0,353.0
21047,2023-05-28 05:00:00,11653.0,18183.0,9184.0,,1009.0,48.0,13989.0,341.0
21048,2023-05-28 06:00:00,10622.0,16552.0,9186.0,,996.0,48.0,13271.0,338.0
21049,2023-05-28 07:00:00,10305.0,15150.0,9193.0,,966.0,48.0,12419.0,337.0
21050,2023-05-28 08:00:00,10329.0,14397.0,9195.0,,966.0,48.0,11870.0,337.0
21051,2023-05-28 09:00:00,10283.0,13966.0,9196.0,,963.0,48.0,10940.0,335.0
21052,2023-05-28 10:00:00,10387.0,14720.0,9198.0,,963.0,48.0,9913.0,336.0
21053,2023-05-28 11:00:00,10367.0,14638.0,9204.0,,967.0,63.0,9171.0,338.0
21054,2023-05-28 12:00:00,10379.0,15865.0,9205.0,,972.0,554.0,8311.0,337.0
21055,2023-05-28 13:00:00,10475.0,17315.0,9207.0,,971.0,1704.0,6797.0,336.0
21056,2023-05-28 14:00:00,11113.0,20072.0,9198.0,,927.0,2394.0,4291.0,346.0
21057,2023-05-28 15:00:00,11978.0,21478.0,9190.0,,959.0,2606.0,4616.0,369.0
21058,2023-05-28 16:00:00,11830.0,22833.0,9182.0,,981.0,2735.0,6137.0,377.0
21059,2023-05-28 17:00:00,12253.0,23887.0,9174.0,,1029.0,2749.0,6968.0,386.0
21060,2023-05-28 18:00:00,12895.0,24989.0,9171.0,,1093.0,2695.0,7717.0,386.0
21061,2023-05-28 19:00:00,13436.0,25943.0,9169.0,,1094.0,2710.0,8101.0,371.0
21062,2023-05-28 20:00:00,14344.0,27147.0,9167.0,,1086.0,2624.0,8254.0,369.0
21063,2023-05-28 21:00:00,15709.0,28149.0,9166.0,,1400.0,2461.0,8374.0,369.0
21064,2023-05-28 22:00:00,17167.0,28551.0,9167.0,,2031.0,2313.0,8378.0,367.0
21065,2023-05-28 23:00:00,18465.0,28969.0,9164.0,,2076.0,1845.0,7740.0,367.0
21066,2023-05-29 00:00:00,18378.0,28778.0,9166.0,,1942.0,1300.0,7537.0,370.0
21067,2023-05-29 01:00:00,17410.0,28431.0,9162.0,,1339.0,478.0,7734.0,372.0
21068,2023-05-29 02:00:00,16069.0,27862.0,9166.0,,999.0,63.0,8250.0,370.0
21069,2023-05-29 03:00:00,14489.0,25345.0,9168.0,,939.0,48.0,10792.0,368.0
21070,2023-05-29 04:00:00,13232.0,22281.0,9170.0,,937.0,48.0,12368.0,362.0
21071,2023-05-29 05:00:00,12013.0,19513.0,9171.0,,936.0,48.0,12844.0,332.0
21072,2023-05-29 06:00:00,10961.0,17020.0,9178.0,,916.0,48.0,12741.0,335.0
21073,2023-05-29 07:00:00,10744.0,15392.0,9183.0,,896.0,48.0,12302.0,339.0
21074,2023-05-29 08:00:00,10744.0,14595.0,9189.0,,894.0,48.0,12071.0,341.0
21075,2023-05-29 09:00:00,10719.0,13873.0,9189.0,,890.0,48.0,12015.0,346.0
21076,2023-05-29 10:00:00,10980.0,13454.0,9192.0,,878.0,47.0,12245.0,347.0
21077,2023-05-29 11:00:00,10956.0,13877.0,9194.0,,878.0,69.0,11632.0,345.0
21078,2023-05-29 12:00:00,10938.0,14085.0,9198.0,,896.0,534.0,10813.0,351.0
21079,2023-05-29 13:00:00,10415.0,16987.0,9198.0,,898.0,1569.0,8656.0,350.0
21080,2023-05-29 14:00:00,10959.0,20519.0,9193.0,,907.0,2233.0,7105.0,358.0
21081,2023-05-29 15:00:00,12513.0,22430.0,9189.0,,916.0,2524.0,7502.0,389.0
21082,2023-05-29 16:00:00,13353.0,23862.0,9183.0,,918.0,2676.0,8730.0,398.0
21083,2023-05-29 17:00:00,14302.0,26220.0,9279.0,,958.0,2704.0,9763.0,403.0
21084,2023-05-29 18:00:00,15441.0,28258.0,9273.0,,986.0,2658.0,9735.0,399.0
21085,2023-05-29 19:00:00,16679.0,29891.0,9272.0,,1014.0,2652.0,9285.0,391.0
21086,2023-05-29 20:00:00,18966.0,31020.0,9305.0,,1001.0,2615.0,8675.0,388.0
21087,2023-05-29 21:00:00,19591.0,31524.0,9316.0,,1305.0,2512.0,8975.0,391.0
21088,2023-05-29 22:00:00,19782.0,32356.0,9313.0,,2333.0,2508.0,9410.0,390.0
21089,2023-05-29 23:00:00,20245.0,32844.0,9361.0,,2333.0,2198.0,9669.0,389.0
21090,2023-05-30 00:00:00,19993.0,33241.0,9506.0,,2388.0,1457.0,9425.0,374.0
21091,2023-05-30 01:00:00,19608.0,32931.0,9561.0,,2027.0,473.0,9699.0,383.0
21092,2023-05-30 02:00:00,18421.0,31920.0,9607.0,,1475.0,26.0,10509.0,394.0
21093,2023-05-30 03:00:00,16511.0,30028.0,9654.0,,1070.0,7.0,12036.0,381.0
21094,2023-05-30 04:00:00,14536.0,26577.0,9641.0,,857.0,8.0,13667.0,352.0
21095,2023-05-30 05:00:00,13616.0,22745.0,9728.0,,863.0,9.0,14259.0,345.0
21096,2023-05-30 06:00:00,12579.0,19317.0,9819.0,,891.0,8.0,14151.0,344.0
21097,2023-05-30 07:00:00,11848.0,15957.0,9880.0,,885.0,8.0,14515.0,348.0
21098,2023-05-30 08:00:00,11727.0,15213.0,9913.0,,899.0,7.0,13998.0,341.0
21099,2023-05-30 09:00:00,12002.0,15600.0,10022.0,,905.0,8.0,12799.0,342.0
21100,2023-05-30 10:00:00,12400.0,17173.0,10189.0,,900.0,7.0,11771.0,342.0
21101,2023-05-30 11:00:00,12980.0,20594.0,10210.0,,908.0,27.0,9736.0,339.0
21102,2023-05-30 12:00:00,13818.0,23712.0,10218.0,,902.0,516.0,8797.0,354.0
21103,2023-05-30 13:00:00,14989.0,27283.0,10232.0,,880.0,1453.0,7205.0,384.0
21104,2023-05-30 14:00:00,16344.0,30910.0,10224.0,,855.0,2033.0,5427.0,388.0
21105,2023-05-30 15:00:00,16997.0,33037.0,10202.0,,851.0,2445.0,5697.0,418.0
21106,2023-05-30 16:00:00,17943.0,35978.0,10186.0,,711.0,2646.0,6656.0,414.0
21107,2023-05-30 17:00:00,18988.0,38028.0,10164.0,,794.0,2685.0,7667.0,408.0
21108,2023-05-30 18:00:00,20023.0,40204.0,10143.0,,751.0,2566.0,8185.0,402.0
21109,2023-05-30 19:00:00,21254.0,41502.0,10123.0,,1303.0,2508.0,8639.0,398.0
21110,2023-05-30 20:00:00,22189.0,42166.0,10101.0,,2276.0,2447.0,8896.0,388.0
21111,2023-05-30 21:00:00,23036.0,43022.0,10085.0,,2456.0,2297.0,8667.0,428.0
21112,2023-05-30 22:00:00,23451.0,44249.0,10069.0,,2613.0,2187.0,8319.0,447.0
21113,2023-05-30 23:00:00,23481.0,44595.0,10054.0,,2669.0,1783.0,8208.0,430.0
21114,2023-05-31 00:00:00,23319.0,43905.0,10042.0,,2406.0,1252.0,7835.0,433.0
21115,2023-05-31 01:00:00,22583.0,42927.0,10034.0,,2001.0,398.0,8277.0,409.0
21116,2023-05-31 02:00:00,21426.0,40952.0,10007.0,,1071.0,15.0,9446.0,380.0
21117,2023-05-31 03:00:00,20443.0,37619.0,10012.0,,938.0,2.0,10433.0,343.0
21118,2023-05-31 04:00:00,18512.0,33112.0,10053.0,,918.0,2.0,10630.0,342.0
21119,2023-05-31 05:00:00,17008.0,29403.0,10063.0,,900.0,2.0,10520.0,363.0
21120,2023-05-31 06:00:00,15664.0,26290.0,10062.0,,861.0,2.0,10552.0,350.0
21121,2023-05-31 07:00:00,14642.0,23698.0,10062.0,,842.0,2.0,10392.0,330.0
21122,2023-05-31 08:00:00,14503.0,21600.0,10065.0,,840.0,2.0,10228.0,332.0
21123,2023-05-31 09:00:00,14484.0,20688.0,10061.0,,839.0,3.0,10150.0,333.0
21124,2023-05-31 10:00:00,14763.0,21317.0,10067.0,,838.0,3.0,9245.0,333.0
21125,2023-05-31 11:00:00,15225.0,23032.0,10071.0,,834.0,19.0,8562.0,333.0
21126,2023-05-31 12:00:00,15459.0,25448.0,10075.0,,839.0,458.0,9157.0,343.0
21127,2023-05-31 13:00:00,17449.0,29633.0,10074.0,,854.0,1298.0,7041.0,356.0
21128,2023-05-31 14:00:00,19572.0,33060.0,10075.0,,794.0,2039.0,4160.0,372.0
21129,2023-05-31 15:00:00,21329.0,36342.0,10065.0,,787.0,2392.0,4010.0,361.0
21130,2023-05-31 16:00:00,21730.0,38696.0,10054.0,,792.0,2543.0,5229.0,369.0
21131,2023-05-31 17:00:00,22717.0,40902.0,10046.0,,1029.0,2417.0,6740.0,386.0
21132,2023-05-31 18:00:00,22992.0,41689.0,10044.0,,1505.0,2395.0,9249.0,424.0
21133,2023-05-31 19:00:00,23355.0,42748.0,10043.0,,1732.0,2347.0,10606.0,447.0
21134,2023-05-31 20:00:00,24151.0,43652.0,10040.0,,2036.0,2286.0,11387.0,432.0
21135,2023-05-31 21:00:00,23780.0,44112.0,10038.0,,2330.0,2331.0,11363.0,444.0
21136,2023-05-31 22:00:00,24451.0,44291.0,10033.0,,2447.0,2045.0,11514.0,454.0
21137,2023-05-31 23:00:00,24507.0,44633.0,10030.0,,2287.0,1815.0,11067.0,455.0
21138,2023-06-01 00:00:00,25174.0,45055.0,10027.0,,2157.0,1208.0,9652.0,431.0
21139,2023-06-01 01:00:00,25385.0,44472.0,10028.0,,1484.0,365.0,7345.0,395.0
21140,2023-06-01 02:00:00,25090.0,42539.0,10034.0,,1230.0,13.0,6962.0,394.0
21141,2023-06-01 03:00:00,23341.0,39294.0,10038.0,,932.0,2.0,8251.0,409.0
21142,2023-06-01 04:00:00,21154.0,34636.0,10040.0,,862.0,3.0,9205.0,412.0
21143,2023-06-01 05:00:00,19664.0,31188.0,10042.0,,860.0,1.0,9173.0,384.0
21144,2023-06-01 06:00:00,17843.0,28165.0,10039.0,,856.0,2.0,9167.0,360.0
21145,2023-06-01 07:00:00,16046.0,25563.0,10044.0,,856.0,2.0,9239.0,332.0
21146,2023-06-01 08:00:00,15698.0,23903.0,10046.0,,854.0,2.0,8959.0,322.0
21147,2023-06-01 09:00:00,15492.0,23207.0,9968.0,,855.0,2.0,8337.0,325.0
21148,2023-06-01 10:00:00,15505.0,24649.0,9923.0,,855.0,2.0,6974.0,328.0
21149,2023-06-01 11:00:00,16038.0,26267.0,9917.0,,856.0,17.0,6571.0,345.0
21150,2023-06-01 12:00:00,17239.0,27979.0,9970.0,,858.0,442.0,6097.0,363.0
21151,2023-06-01 13:00:00,19557.0,30568.0,10112.0,,881.0,1526.0,4528.0,369.0
21152,2023-06-01 14:00:00,21776.0,34129.0,10169.0,,930.0,2171.0,3057.0,368.0
21153,2023-06-01 15:00:00,23078.0,36737.0,10204.0,,967.0,2377.0,3276.0,367.0
21154,2023-06-01 16:00:00,23919.0,39498.0,10199.0,,1023.0,2527.0,4486.0,369.0
21155,2023-06-01 17:00:00,25472.0,42005.0,10195.0,,1014.0,2472.0,5770.0,366.0
21156,2023-06-01 18:00:00,26159.0,43832.0,10191.0,,1569.0,2261.0,7127.0,418.0
21157,2023-06-01 19:00:00,26672.0,44765.0,10190.0,,2231.0,2272.0,7712.0,453.0
21158,2023-06-01 20:00:00,26743.0,46067.0,10191.0,,2479.0,2323.0,8092.0,433.0
21159,2023-06-01 21:00:00,27497.0,47807.0,10190.0,,2689.0,2198.0,7330.0,428.0
21160,2023-06-01 22:00:00,28302.0,46938.0,10187.0,,2476.0,2140.0,7744.0,458.0
21161,2023-06-01 23:00:00,27708.0,46718.0,10184.0,,2396.0,1671.0,8475.0,440.0
21162,2023-06-02 00:00:00,27254.0,45745.0,10170.0,,2209.0,1025.0,9734.0,406.0
21163,2023-06-02 01:00:00,26664.0,44896.0,10168.0,,1439.0,340.0,9509.0,390.0
21164,2023-06-02 02:00:00,26270.0,43519.0,10177.0,,969.0,16.0,7553.0,400.0
21165,2023-06-02 03:00:00,25756.0,40979.0,10177.0,,918.0,1.0,7086.0,401.0
21166,2023-06-02 04:00:00,23877.0,37151.0,10177.0,,871.0,0.0,7004.0,384.0
21167,2023-06-02 05:00:00,21555.0,33380.0,10183.0,,860.0,1.0,6957.0,369.0
21168,2023-06-02 06:00:00,19438.0,31779.0,10186.0,,864.0,0.0,6776.0,369.0
21169,2023-06-02 07:00:00,17757.0,29582.0,10189.0,,865.0,0.0,7054.0,370.0
21170,2023-06-02 08:00:00,16697.0,28174.0,10188.0,,864.0,0.0,7271.0,357.0
21171,2023-06-02 09:00:00,16252.0,26918.0,10194.0,,864.0,0.0,7649.0,339.0
