UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products
2023-04-04 11:00:00,12690.0,21469.0,10031.0,
2023-04-04 12:00:00,14558.0,23606.0,10033.0,
2023-04-04 13:00:00,16071.0,24061.0,10031.0,
2023-04-04 14:00:00,15995.0,24403.0,10029.0,
2023-04-04 15:00:00,15944.0,25063.0,10024.0,
2023-04-04 16:00:00,15369.0,24940.0,10012.0,
2023-04-04 17:00:00,14363.0,24756.0,10012.0,
2023-04-04 18:00:00,14896.0,24785.0,10011.0,
2023-04-04 19:00:00,15650.0,25055.0,10068.0,
2023-04-04 20:00:00,15688.0,25307.0,10108.0,
2023-04-04 21:00:00,15598.0,25275.0,10115.0,
2023-04-04 22:00:00,15936.0,25681.0,10120.0,
2023-04-04 23:00:00,16727.0,25894.0,10123.0,
2023-04-05 00:00:00,17579.0,25912.0,10122.0,
2023-04-05 01:00:00,18277.0,26222.0,10122.0,
2023-04-05 02:00:00,18069.0,26014.0,10123.0,
2023-04-05 03:00:00,17197.0,24336.0,10126.0,
2023-04-05 04:00:00,16195.0,21832.0,10124.0,
2023-04-05 05:00:00,13967.0,20757.0,10125.0,
2023-04-05 06:00:00,11685.0,19320.0,10124.0,
2023-04-05 07:00:00,10501.0,18243.0,10128.0,
2023-04-05 08:00:00,10114.0,17703.0,10134.0,
2023-04-05 09:00:00,10264.0,17565.0,10136.0,
2023-04-05 10:00:00,10606.0,17773.0,10136.0,
2023-04-05 11:00:00,11120.0,19349.0,10141.0,
2023-04-05 12:00:00,12277.0,22095.0,10143.0,
2023-04-05 13:00:00,13193.0,23503.0,10155.0,
2023-04-05 14:00:00,13839.0,24478.0,10247.0,
2023-04-05 15:00:00,14150.0,24904.0,10281.0,
2023-04-05 16:00:00,14092.0,24354.0,10289.0,
2023-04-05 17:00:00,14253.0,24508.0,10292.0,
2023-04-05 18:00:00,14669.0,24709.0,10291.0,
2023-04-05 19:00:00,14276.0,24464.0,10285.0,
2023-04-05 20:00:00,13883.0,24342.0,10284.0,
2023-04-05 21:00:00,13974.0,24756.0,10283.0,
2023-04-05 22:00:00,13916.0,24349.0,10288.0,
2023-04-05 23:00:00,13187.0,23943.0,10294.0,
2023-04-06 00:00:00,12834.0,24441.0,10291.0,
2023-04-06 01:00:00,13302.0,24517.0,10299.0,
2023-04-06 02:00:00,14149.0,24597.0,10300.0,
2023-04-06 03:00:00,13812.0,23142.0,10303.0,
2023-04-06 04:00:00,13173.0,20964.0,10309.0,
2023-04-06 05:00:00,12545.0,20128.0,10315.0,
2023-04-06 06:00:00,11758.0,18917.0,10319.0,
2023-04-06 07:00:00,11113.0,17866.0,10319.0,
2023-04-06 08:00:00,11039.0,18351.0,10325.0,
2023-04-06 09:00:00,11692.0,18935.0,10330.0,
2023-04-06 10:00:00,13143.0,20674.0,10326.0,
2023-04-06 11:00:00,14652.0,22329.0,10328.0,
2023-04-06 12:00:00,14946.0,26431.0,10339.0,
2023-04-06 13:00:00,16095.0,28251.0,10361.0,
2023-04-06 14:00:00,16825.0,28679.0,10387.0,
2023-04-06 15:00:00,17517.0,28922.0,10401.0,
2023-04-06 16:00:00,17647.0,28902.0,10421.0,
2023-04-06 17:00:00,17260.0,28815.0,10438.0,
2023-04-06 18:00:00,17333.0,28813.0,10452.0,
2023-04-06 19:00:00,16984.0,28571.0,10464.0,
2023-04-06 20:00:00,17163.0,28873.0,10481.0,
2023-04-06 21:00:00,17485.0,28781.0,10498.0,
2023-04-06 22:00:00,17877.0,29193.0,10497.0,
2023-04-06 23:00:00,17958.0,29233.0,10499.0,
2023-04-07 00:00:00,17643.0,29540.0,10501.0,
2023-04-07 01:00:00,18135.0,30168.0,10500.0,
2023-04-07 02:00:00,18073.0,29865.0,10503.0,
2023-04-07 03:00:00,17273.0,28257.0,10504.0,
2023-04-07 04:00:00,16006.0,25554.0,10505.0,
2023-04-07 05:00:00,13860.0,23410.0,10505.0,
2023-04-07 06:00:00,11707.0,21552.0,10503.0,
2023-04-07 07:00:00,10867.0,20149.0,10504.0,
2023-04-07 08:00:00,10713.0,19877.0,10502.0,
2023-04-07 09:00:00,10792.0,19197.0,10503.0,
2023-04-07 10:00:00,10829.0,20420.0,10515.0,
2023-04-07 11:00:00,11469.0,22292.0,10531.0,
2023-04-07 12:00:00,12846.0,24281.0,10551.0,
2023-04-07 13:00:00,13650.0,24946.0,10560.0,
2023-04-07 14:00:00,13999.0,25807.0,10568.0,
2023-04-07 15:00:00,15196.0,26451.0,10566.0,
2023-04-07 16:00:00,14261.0,25959.0,10568.0,
2023-04-07 17:00:00,13503.0,25361.0,10566.0,
2023-04-07 18:00:00,12875.0,24493.0,10565.0,
2023-04-07 19:00:00,12606.0,23990.0,10561.0,
2023-04-07 20:00:00,12066.0,23411.0,10557.0,
2023-04-07 21:00:00,11679.0,23035.0,10554.0,
2023-04-07 22:00:00,11533.0,22579.0,10555.0,
2023-04-07 23:00:00,11802.0,22834.0,10554.0,
2023-04-08 00:00:00,11952.0,23248.0,10549.0,
2023-04-08 01:00:00,12191.0,23671.0,10550.0,
2023-04-08 02:00:00,12282.0,23034.0,10555.0,
2023-04-08 03:00:00,11914.0,21789.0,10557.0,
2023-04-08 04:00:00,11510.0,20008.0,10560.0,
2023-04-08 05:00:00,10754.0,19164.0,10560.0,
2023-04-08 06:00:00,10295.0,17968.0,10555.0,
2023-04-08 07:00:00,10777.0,17775.0,10557.0,
2023-04-08 08:00:00,10424.0,17496.0,10563.0,
2023-04-08 09:00:00,10494.0,17879.0,10569.0,
2023-04-08 10:00:00,10842.0,17837.0,10573.0,
2023-04-08 11:00:00,11128.0,18347.0,10583.0,
2023-04-08 12:00:00,11943.0,18776.0,10595.0,
2023-04-08 13:00:00,11526.0,20027.0,10598.0,
2023-04-08 14:00:00,11735.0,20995.0,10607.0,
2023-04-08 15:00:00,11409.0,21337.0,10614.0,
2023-04-08 16:00:00,11272.0,20435.0,10614.0,
2023-04-08 17:00:00,10903.0,19834.0,10612.0,
2023-04-08 18:00:00,10258.0,19152.0,10611.0,
2023-04-08 19:00:00,10113.0,17968.0,10610.0,
2023-04-08 20:00:00,10187.0,18378.0,10606.0,
2023-04-08 21:00:00,10214.0,18727.0,10604.0,
2023-04-08 22:00:00,10648.0,19246.0,10599.0,
2023-04-08 23:00:00,11032.0,19542.0,10600.0,
2023-04-09 00:00:00,11588.0,20303.0,10606.0,
2023-04-09 01:00:00,12044.0,19694.0,10609.0,
2023-04-09 02:00:00,12492.0,20147.0,10615.0,
2023-04-09 03:00:00,12392.0,19139.0,10621.0,
2023-04-09 04:00:00,12583.0,18066.0,10624.0,
2023-04-09 05:00:00,11506.0,16347.0,10625.0,
2023-04-09 06:00:00,10317.0,15373.0,10594.0,
2023-04-09 07:00:00,10080.0,14025.0,10519.0,
2023-04-09 08:00:00,10088.0,13447.0,10494.0,
2023-04-09 09:00:00,10064.0,13611.0,10510.0,
2023-04-09 10:00:00,10147.0,14233.0,10552.0,
2023-04-09 11:00:00,10364.0,15091.0,10626.0,
2023-04-09 12:00:00,10955.0,16378.0,10642.0,
2023-04-09 13:00:00,11358.0,17573.0,10645.0,
2023-04-09 14:00:00,11392.0,17870.0,10646.0,
2023-04-09 15:00:00,10941.0,17259.0,10651.0,
2023-04-09 16:00:00,10258.0,16603.0,10638.0,
2023-04-09 17:00:00,9820.0,16107.0,10622.0,
2023-04-09 18:00:00,9402.0,15652.0,10616.0,
2023-04-09 19:00:00,9731.0,13649.0,10613.0,
2023-04-09 20:00:00,9399.0,13577.0,10605.0,
2023-04-09 21:00:00,9416.0,13684.0,10603.0,
2023-04-09 22:00:00,9470.0,15742.0,10597.0,
2023-04-09 23:00:00,9873.0,17300.0,10598.0,
2023-04-10 00:00:00,10942.0,18308.0,10598.0,
2023-04-10 01:00:00,12826.0,19857.0,10600.0,
2023-04-10 02:00:00,13535.0,20023.0,10599.0,
2023-04-10 03:00:00,12229.0,18981.0,10593.0,
2023-04-10 04:00:00,10907.0,16755.0,10601.0,
2023-04-10 05:00:00,10147.0,14966.0,10602.0,
2023-04-10 06:00:00,9699.0,14520.0,10598.0,
2023-04-10 07:00:00,9619.0,14041.0,10593.0,
2023-04-10 08:00:00,9658.0,15384.0,10593.0,
2023-04-10 09:00:00,9800.0,16262.0,10592.0,
2023-04-10 10:00:00,9891.0,17836.0,10596.0,
2023-04-10 11:00:00,11464.0,21131.0,10599.0,
2023-04-10 12:00:00,14120.0,24308.0,10594.0,
2023-04-10 13:00:00,15046.0,24941.0,10597.0,
2023-04-10 14:00:00,15626.0,25258.0,10592.0,
2023-04-10 15:00:00,15924.0,25206.0,10587.0,
2023-04-10 16:00:00,15463.0,25298.0,10576.0,
2023-04-10 17:00:00,15536.0,25133.0,10570.0,
2023-04-10 18:00:00,15772.0,24640.0,10567.0,
2023-04-10 19:00:00,16556.0,24472.0,10558.0,
2023-04-10 20:00:00,16215.0,23994.0,10550.0,
2023-04-10 21:00:00,16052.0,24161.0,10547.0,
2023-04-10 22:00:00,16517.0,24274.0,10532.0,
2023-04-10 23:00:00,16980.0,25371.0,10527.0,
2023-04-11 00:00:00,17622.0,25953.0,10525.0,
2023-04-11 01:00:00,17838.0,26997.0,10524.0,
2023-04-11 02:00:00,17001.0,26316.0,10529.0,
2023-04-11 03:00:00,15174.0,23850.0,10531.0,
2023-04-11 04:00:00,13577.0,20560.0,10534.0,
2023-04-11 05:00:00,12260.0,18185.0,10534.0,
2023-04-11 06:00:00,10732.0,16662.0,10530.0,
2023-04-11 07:00:00,9878.0,15443.0,10538.0,
2023-04-11 08:00:00,9610.0,14402.0,10536.0,
2023-04-11 09:00:00,9772.0,14987.0,10534.0,
2023-04-11 10:00:00,9845.0,16321.0,10539.0,
2023-04-11 11:00:00,11337.0,18447.0,10542.0,
2023-04-11 12:00:00,13678.0,20747.0,10546.0,
2023-04-11 13:00:00,14276.0,20943.0,10550.0,
2023-04-11 14:00:00,13606.0,21222.0,10538.0,
2023-04-11 15:00:00,14755.0,21312.0,10529.0,
2023-04-11 16:00:00,13503.0,20210.0,10520.0,
2023-04-11 17:00:00,12346.0,20131.0,10511.0,
2023-04-11 18:00:00,11780.0,19637.0,10499.0,
2023-04-11 19:00:00,12024.0,20229.0,10490.0,
2023-04-11 20:00:00,12194.0,20712.0,10488.0,
2023-04-11 21:00:00,12003.0,21173.0,10485.0,
2023-04-11 22:00:00,12538.0,21666.0,10475.0,
2023-04-11 23:00:00,13108.0,21953.0,10474.0,
2023-04-12 00:00:00,13599.0,22310.0,10476.0,
2023-04-12 01:00:00,14605.0,22902.0,10457.0,
2023-04-12 02:00:00,14054.0,23213.0,10384.0,
2023-04-12 03:00:00,12575.0,21809.0,10340.0,
2023-04-12 04:00:00,10559.0,19350.0,10341.0,
2023-04-12 05:00:00,9164.0,17694.0,10348.0,
2023-04-12 06:00:00,8592.0,15736.0,10348.0,
2023-04-12 07:00:00,8382.0,14650.0,10349.0,
2023-04-12 08:00:00,8137.0,13457.0,10347.0,
2023-04-12 09:00:00,8439.0,13793.0,10367.0,
2023-04-12 10:00:00,8976.0,14730.0,10405.0,
2023-04-12 11:00:00,9574.0,17378.0,10475.0,
2023-04-12 12:00:00,10210.0,20112.0,10502.0,
2023-04-12 13:00:00,10555.0,20125.0,10504.0,
2023-04-12 14:00:00,10335.0,20524.0,10500.0,
2023-04-12 15:00:00,10757.0,20734.0,10493.0,
2023-04-12 16:00:00,10894.0,19853.0,10483.0,
2023-04-12 17:00:00,11426.0,20586.0,10475.0,
2023-04-12 18:00:00,11459.0,20429.0,10461.0,
2023-04-12 19:00:00,11851.0,20869.0,10450.0,
2023-04-12 20:00:00,12080.0,20730.0,10452.0,
2023-04-12 21:00:00,12309.0,21255.0,10447.0,
2023-04-12 22:00:00,12879.0,22031.0,10444.0,
2023-04-12 23:00:00,13744.0,22320.0,10441.0,
2023-04-13 00:00:00,13840.0,22285.0,10435.0,
2023-04-13 01:00:00,14556.0,22684.0,10443.0,
